,input_accessionID,database_accessionID,qstart,qend,nident,input_length,totident
532,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",26514,27575,819,32995,16649
533,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",24465,25291,663,32995,16649
534,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",25895,26492,469,32995,16649
535,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",21168,21846,514,32995,16649
536,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",16315,16838,416,32995,16649
537,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",11084,12041,723,32995,16649
538,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",13747,14351,458,32995,16649
539,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",70,949,646,32995,16649
540,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",32047,32926,646,32995,16649
541,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",20745,21059,243,32995,16649
542,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",25423,25835,299,32995,16649
543,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",6906,7209,224,32995,16649
544,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",29722,30021,213,32995,16649
545,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",22644,23179,367,32995,16649
546,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",29571,29672,80,32995,16649
547,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",2905,2997,73,32995,16649
548,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",31613,31872,184,32995,16649
549,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",1442,1598,114,32995,16649
550,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",3535,3662,95,32995,16649
551,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",28931,29105,124,32995,16649
552,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",23253,23321,54,32995,16649
553,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",6672,6881,141,32995,16649
554,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",28541,28616,59,32995,16649
555,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",6448,6491,37,32995,16649
556,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",3764,3878,81,32995,16649
557,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",2375,2450,56,32995,16649
558,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",1404,1431,26,32995,16649
559,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",30475,30587,82,32995,16649
560,NC_030884.1,"NC_034628.1_Usarudivirus_SIRV4_Sulfolobus_islandicus_rod-shaped_virus_4,_partial_genome",1124,1249,89,32995,16649
561,NC_030884.1,"NC_038264.1_Suid_gammaherpesvirus_3_Porcine_lymphotropic_herpesvirus_long_unique_region,_partial_sequence",9579,9657,64,32995,64
562,NC_030884.1,"NC_038265.1_Suid_gammaherpesvirus_4_Porcine_lymphotropic_herpesvirus_2_isolate_568_long_unique_region,_partial_sequence",9570,9654,68,32995,68
563,NC_030884.1,"NC_048127.1_Deltalipothrixvirus_SBFV3_Sulfolobales_Beppu_filamentous_virus_3_clone_C,_partial_genome",24625,24719,66,32995,66

